506	2014-02-01 12:03:14.500	6323.4
506	2014-02-01 12:03:15.000	50.3
506	2014-02-01 12:03:15.500	50.2
506	2014-02-01 12:03:16.000	54.2
506	2014-02-01 12:03:16.500	512.2
506	2014-02-01 12:03:17.000	53.2
506	2014-02-01 12:03:17.500	6528.2
506	2014-02-01 12:03:18.000	51.1
506	2014-02-01 12:03:18.500	51.1
506	2014-02-01 12:03:19.000	52.3
506	2014-02-01 12:03:19.500	6246.6
506	2014-02-01 12:03:20.000	50
506	2014-02-01 12:03:20.500	52.4
506	2014-02-01 12:03:21.000	256.2
506	2014-02-01 12:03:21.500	52.2
506	2014-02-01 12:03:22.000	563.4
506	2014-02-01 12:03:22.500	53.4
506	2014-02-01 12:03:23.000	793.8
506	2014-02-01 12:03:23.500	54.3
506	2014-02-01 12:03:24.000	563.4
506	2014-02-01 12:03:24.500	53.4
506	2014-02-01 12:03:25.000	6451.4
506	2014-02-01 12:03:25.500	50.8
506	2014-02-01 12:03:26.000	50.8
506	2014-02-01 12:03:26.500	53.7
506	2014-02-01 12:03:27.000	6502.6
506	2014-02-01 12:03:27.500	51
506	2014-02-01 12:03:28.000	52.2
506	2014-02-01 12:03:28.500	1408.2
506	2014-02-01 12:03:29.000	56.7
506	2014-02-01 12:03:29.500	25.8
506	2014-02-01 12:03:30.000	461
506	2014-02-01 12:03:30.500	53
506	2014-02-01 12:03:31.000	896.2
506	2014-02-01 12:03:31.500	54.7
506	2014-02-01 12:03:32.000	717
506	2014-02-01 12:03:32.500	54
506	2014-02-01 12:03:33.000	435.4
506	2014-02-01 12:03:33.500	52.9
506	2014-02-01 12:03:34.000	128.2
506	2014-02-01 12:03:34.500	51.7
506	2014-02-01 12:03:35.000	77
506	2014-02-01 12:03:35.500	51.5
506	2014-02-01 12:03:36.000	589
506	2014-02-01 12:03:36.500	53.5
506	2014-02-01 12:03:37.000	128.2
506	2014-02-01 12:03:37.500	51.7
506	2014-02-01 12:03:38.000	230.6
506	2014-02-01 12:03:38.500	52.1
506	2014-02-01 12:03:39.000	691.4
506	2014-02-01 12:03:39.500	53.9
506	2014-02-01 12:03:40.000	256.2
506	2014-02-01 12:03:40.500	52.2
506	2014-02-01 12:03:41.000	179.4
506	2014-02-01 12:03:41.500	51.9
506	2014-02-01 12:03:42.000	6477
506	2014-02-01 12:03:42.500	50.9
506	2014-02-01 12:03:43.000	54
506	2014-02-01 12:03:43.500	537.8
506	2014-02-01 12:03:44.000	53.3
506	2014-02-01 12:03:44.500	230.6
506	2014-02-01 12:03:45.000	52.1
506	2014-02-01 12:03:45.500	717
506	2014-02-01 12:03:46.000	54
506	2014-02-01 12:03:46.500	1024.2
506	2014-02-01 12:03:47.000	55.2
506	2014-02-01 12:03:47.500	77
506	2014-02-01 12:03:48.000	51.5
506	2014-02-01 12:03:48.500	563.4
506	2014-02-01 12:03:49.000	53.4
506	2014-02-01 12:03:49.500	1101
506	2014-02-01 12:03:50.000	55.5
506	2014-02-01 12:03:50.500	1126.6
506	2014-02-01 12:03:51.000	30
506	2014-02-01 12:03:51.500	30
506	2014-02-01 12:03:52.000	30
506	2014-02-01 12:03:52.500	30
506	2014-02-01 12:03:53.000	30
506	2014-02-01 12:03:53.500	30
506	2014-02-01 12:03:54.000	30
506	2014-02-01 12:03:54.500	30
506	2014-02-01 12:03:55.000	30
506	2014-02-01 12:03:55.500	30
506	2014-02-01 12:03:56.000	30
506	2014-02-01 12:03:56.500	30
506	2014-02-01 12:03:57.000	30
506	2014-02-01 12:03:57.500	30
506	2014-02-01 12:03:58.000	30
506	2014-02-01 12:03:58.500	30
506	2014-02-01 12:03:59.000	30
506	2014-02-01 12:03:59.500	30
506	2014-02-01 12:04:00.000	30
506	2014-02-01 12:04:00.500	30
506	2014-02-01 12:04:01.000	30
506	2014-02-01 12:04:01.500	30
506	2014-02-01 12:04:02.000	30
506	2014-02-01 12:04:02.500	30
506	2014-02-01 12:04:03.000	30
506	2014-02-01 12:04:03.500	30
506	2014-02-01 12:04:04.000	30
506	2014-02-01 12:04:04.500	30
506	2014-02-01 12:04:05.000	30
506	2014-02-01 12:04:05.500	30
506	2014-02-01 12:04:06.000	30
506	2014-02-01 12:04:06.500	30
506	2014-02-01 12:04:07.000	30
506	2014-02-01 12:04:07.500	30
506	2014-02-01 12:04:08.000	30
506	2014-02-01 12:04:08.500	30
506	2014-02-01 12:04:09.000	30
506	2014-02-01 12:04:09.500	30
506	2014-02-01 12:04:10.000	30
506	2014-02-01 12:04:10.500	30
506	2014-02-01 12:04:11.000	30
506	2014-02-01 12:04:11.500	30
506	2014-02-01 12:04:12.000	30
506	2014-02-01 12:04:12.500	30
506	2014-02-01 12:04:13.000	30
506	2014-02-01 12:04:13.500	30
506	2014-02-01 12:04:14.000	30
506	2014-02-01 12:04:14.500	30
506	2014-02-01 12:04:15.000	30
506	2014-02-01 12:04:15.500	30
506	2014-02-01 12:04:16.000	30
506	2014-02-01 12:04:16.500	30
506	2014-02-01 12:04:17.000	30
506	2014-02-01 12:04:17.500	30
506	2014-02-01 12:04:18.000	30
506	2014-02-01 12:04:18.500	30
506	2014-02-01 12:04:19.000	30
506	2014-02-01 12:04:19.500	30
506	2014-02-01 12:04:20.000	30
506	2014-02-01 12:04:20.500	30
506	2014-02-01 12:04:21.000	30
506	2014-02-01 12:04:21.500	30
506	2014-02-01 12:04:22.000	30
506	2014-02-01 12:04:22.500	30
506	2014-02-01 12:04:23.000	30
506	2014-02-01 12:04:23.500	30
506	2014-02-01 12:04:24.000	30
506	2014-02-01 12:04:24.500	30
506	2014-02-01 12:04:25.000	30
506	2014-02-01 12:04:25.500	30
506	2014-02-01 12:04:26.000	30
506	2014-02-01 12:04:26.500	30
506	2014-02-01 12:04:27.000	30
506	2014-02-01 12:04:27.500	30
506	2014-02-01 12:04:28.000	30
506	2014-02-01 12:04:28.500	30
506	2014-02-01 12:04:29.000	30
506	2014-02-01 12:04:29.500	30
506	2014-02-01 12:04:30.000	30
506	2014-02-01 12:04:30.500	30
506	2014-02-01 12:04:31.000	30
506	2014-02-01 12:04:31.500	30
506	2014-02-01 12:04:32.000	30
506	2014-02-01 12:04:32.500	30
506	2014-02-01 12:04:33.000	30
506	2014-02-01 12:04:33.500	30
506	2014-02-01 12:04:34.000	30
506	2014-02-01 12:04:34.500	30
